time_block,EXPECTED_TIME_TO_SERVE_COMPOSITION,REAL_TIME_TO_SERVE_COMPOSITION,CLIENT_AGENT,SERVICES_ENGAGED
"2013-08-29 16_55_36","54709","192264","692",";69;64"
"2013-08-29 16_55_37","46586","169188","655",";46;96"
"2013-08-29 16_55_38","52793","286782","1069",";46;48"
"2013-08-29 16_55_38","53554","1125868","591",";36;9"
"2013-08-29 16_55_40","52290","77150","938",";49;11"
"2013-08-29 16_55_40","57458","460764","618",";46;87"
"2013-08-29 16_55_46","53837","154294","756",";49;58"
"2013-08-29 16_55_47","50997","1120958","921",";67;65"
"2013-08-29 16_55_48","54054","67197","502",";49;34"
"2013-08-29 16_55_49","53478","103817","206",";46;24"
"2013-08-29 16_55_49","58894","246412","120",";69;1"
"2013-08-29 16_55_54","56495","345122","407",";49;79"
"2013-08-29 16_55_56","51318","377811","190",";52;80"
"2013-08-29 16_56_01","54033","238225","547",";46;57"
"2013-08-29 16_56_02","51498","342177","717",";49;88"
"2013-08-29 16_56_02","53956","274651","1017",";49;73"
"2013-08-29 16_56_05","53672","412218","1078",";67;76"
"2013-08-29 16_56_10","61403","61502","425",";52;45"
"2013-08-29 16_56_11","62023","444431","358",";52;89"
"2013-08-29 16_56_12","50653","199413","1061",";52;96"
"2013-08-29 16_56_13","56957","154902","587",";52;26"
"2013-08-29 16_56_16","51148","233573","445",";46;64"
"2013-08-29 16_56_17","56053","464640","542",";67;61"
"2013-08-29 16_56_19","54799","111638","415",";99;11"
"2013-08-29 16_56_19","56354","324501","592",";69;48"
"2013-08-29 16_56_21","53554","1168768","910",";36;9"
"2013-08-29 16_56_23","47806","1164130","794",";97;65"
"2013-08-29 16_56_27","61625","515547","1070",";99;87"
"2013-08-29 16_56_27","57078","200130","180",";51;58"
"2013-08-29 16_56_29","56463","99851","152",";52;34"
"2013-08-29 16_56_31","55136","143768","360",";49;24"
"2013-08-29 16_56_32","50812","412101","864",";69;80"
"2013-08-29 16_56_33","59400","287740","791",";52;1"
"2013-08-29 16_56_38","59004","397309","976",";99;79"
"2013-08-29 16_56_40","53401","365838","887",";69;88"
"2013-08-29 16_56_43","55859","309286","244",";69;73"
"2013-08-29 16_56_44","55637","272664","273",";81;57"
"2013-08-29 16_56_44","54029","70640","810",";52;76"
"2013-08-29 16_56_48","50753","229945","489",";99;96"
"2013-08-29 16_56_55","57057","189802","525",";99;26"
"2013-08-29 16_56_56","61503","96147","765",";99;45"
"2013-08-29 16_56_56","55737","265109","245",";60;64"
"2013-08-29 16_56_58","55904","507098","792",";69;61"
"2013-08-29 16_56_58","62023","490902","195",";52;89"
"2013-08-29 16_56_58","52290","155481","421",";49;11"
"2013-08-29 16_56_59","52506","1205184","1034",";68;65"
"2013-08-29 16_57_01","57692","350828","795",";51;48"
"2013-08-29 16_57_04","59485","1210453","280",";68;9"
"2013-08-29 16_57_05","57437","62662","547",";46;41"
"2013-08-29 16_57_08","53783","229873","115",";81;58"
"2013-08-29 16_57_08","50812","447879","704",";69;80"
"2013-08-29 16_57_10","55957","144904","543",";69;34"
"2013-08-29 16_57_13","61168","558441","255",";67;87"
"2013-08-29 16_57_13","57545","179645","480",";52;24"
"2013-08-29 16_57_14","73025","1208604","132",";97;94"
"2013-08-29 16_57_17","59400","331483","225",";52;1"
"2013-08-29 16_57_19","54739","417576","283",";51;88"
"2013-08-29 16_57_21","56441","453198","205",";81;79"
"2013-08-29 16_57_22","53672","114307","267",";67;76"
"2013-08-29 16_57_23","48244","272546","102",";49;96"
"2013-08-29 16_57_24","53902","353176","168",";81;73"
"2013-08-29 16_57_26","57743","319423","1033",";67;57"
"2013-08-29 16_57_35","48945","1233894","950",";49;65"
"2013-08-29 16_57_36","54858","298309","868",";67;64"
"2013-08-29 16_57_37","54548","222374","428",";49;26"
"2013-08-29 16_57_38","54193","192287","861",";69;11"
"2013-08-29 16_57_39","55904","547740","509",";69;61"
"2013-08-29 16_57_42","60897","149724","188",";69;45"
"2013-08-29 16_57_42","56860","404496","1011",";52;48"
"2013-08-29 16_57_44","50961","68636","791",";67;80"
"2013-08-29 16_57_45","59560","76650","1070",";81;89"
"2013-08-29 16_57_47","53554","1254547","890",";36;9"
"2013-08-29 16_57_48","55740","267159","151",";69;58"
"2013-08-29 16_57_51","59095","104319","1078",";49;41"
"2013-08-29 16_57_52","56985","179900","299",";60;34"
"2013-08-29 16_57_56","53478","220485","107",";46;24"
"2013-08-29 16_57_57","51498","457583","912",";49;88"
"2013-08-29 16_57_58","50147","303505","444",";69;96"
"2013-08-29 16_57_59","57458","598724","652",";46;87"
"2013-08-29 16_58_01","49962","144015","277",";46;76"
"2013-08-29 16_58_05","52298","388511","536",";46;73"
"2013-08-29 16_58_05","58904","473924","448",";52;79"
"2013-08-29 16_58_09","57594","353855","243",";69;57"
"2013-08-29 16_58_11","51932","1272705","219",";55;65"
"2013-08-29 16_58_11","55333","74040","765",";46;1"
"2013-08-29 16_58_16","55315","355763","1047",";99;64"
"2013-08-29 16_58_17","52236","220896","109",";81;11"
"2013-08-29 16_58_18","52890","273616","272",";46;26"
"2013-08-29 16_58_19","48909","100223","976",";49;80"
"2013-08-29 16_58_20","54001","77224","795",";49;61"
"2013-08-29 16_58_24","56960","443927","880",";99;48"
"2013-08-29 16_58_28","61403","199201","974",";52;45"
"2013-08-29 16_58_29","52179","310631","306",";46;58"
"2013-08-29 16_58_30","61074","1290639","110",";16;9"
"2013-08-29 16_58_31","61517","120469","152",";69;89"
"2013-08-29 16_58_33","54054","216879","954",";49;34"
"2013-08-29 16_58_34","47105","1289208","546",";97;96"
"2013-08-29 16_58_36","51498","495581","399",";49;88"
"2013-08-29 16_58_37","61504","159835","190",";52;41"
"2013-08-29 16_58_38","57188","268072","221",";67;24"
"2013-08-29 16_58_40","51620","178428","938",";49;76"
"2013-08-29 16_58_43","59733","62677","509",";49;23"
"2013-08-29 16_58_45","59116","649305","996",";49;87"
"2013-08-29 16_58_46","56008","430857","689",";67;73"
"2013-08-29 16_58_47","54364","1296816","229",";93;65"
"2013-08-29 16_58_48","54837","520525","714",";46;79"
"2013-08-29 16_58_52","55691","406410","516",";49;57"
"2013-08-29 16_58_55","55333","117729","245",";46;1"
"2013-08-29 16_58_55","47251","142097","864",";46;80"
"2013-08-29 16_58_55","54709","390669","508",";69;64"
"2013-08-29 16_58_56","54799","268224","677",";99;11"
"2013-08-29 16_59_00","54494","306992","643",";81;26"
"2013-08-29 16_59_01","53947","121498","792",";81;61"
"2013-08-29 16_59_05","56503","482056","138",";67;48"
"2013-08-29 16_59_09","46586","380897","606",";46;96"
"2013-08-29 16_59_10","53837","346659","203",";49;58"
"2013-08-29 16_59_13","59485","1339151","699",";68;9"
"2013-08-29 16_59_14","54000","255857","216",";81;34"
"2013-08-29 16_59_14","57336","229208","725",";46;45"
"2013-08-29 16_59_14","51498","75583","912",";49;88"
"2013-08-29 16_59_18","57956","165197","360",";46;89"
"2013-08-29 16_59_18","51566","219690","655",";81;76"
"2013-08-29 16_59_20","55082","301764","468",";81;24"
"2013-08-29 16_59_23","51876","1335964","1080",";60;65"
"2013-08-29 16_59_27","53902","475515","1081",";81;73"
"2013-08-29 16_59_30","61785","101192","890",";67;23"
"2013-08-29 16_59_31","50812","169739","887",";69;80"
"2013-08-29 16_59_32","58547","572821","369",";67;79"
"2013-08-29 16_59_34","55637","442477","966",";81;57"
"2013-08-29 16_59_34","61625","61767","152",";99;87"
"2013-08-29 16_59_35","55737","423414","629",";60;64"
"2013-08-29 16_59_36","50632","296782","519",";46;11"
"2013-08-29 16_59_39","59922","136519","205",";60;1"
"2013-08-29 16_59_41","56957","362487","904",";52;26"
"2013-08-29 16_59_42","55904","152670","115",";69;61"
"2013-08-29 16_59_44","50653","410913","174",";52;96"
"2013-08-29 16_59_47","57382","521624","1086",";60;48"
"2013-08-29 16_59_51","55889","405901","913",";67;58"
"2013-08-29 16_59_53","51444","112680","444",";81;88"
"2013-08-29 16_59_55","52396","292869","281",";46;34"
"2013-08-29 16_59_56","53554","1383225","608",";36;9"
"2013-08-29 16_59_57","49962","259000","692",";46;76"
"2013-08-29 16_59_59","47806","1379797","404",";97;65"
"2013-08-29 17_00_00","58940","273486","511",";81;45"
"2013-08-29 17_00_02","60172","65107","245",";49;54"
"2013-08-29 17_00_02","53478","345858","218",";46;24"
"2013-08-29 17_00_04","59560","216332","180",";81;89"
"2013-08-29 17_00_07","50961","203152","244",";67;80"
"2013-08-29 17_00_08","52298","511057","870",";46;73"
"2013-08-29 17_00_09","61604","228818","415",";99;41"
"2013-08-29 17_00_15","52236","337969","268",";81;11"
"2013-08-29 17_00_15","54858","456978","695",";67;64"
"2013-08-29 17_00_15","59004","614453","1020",";99;79"
"2013-08-29 17_00_16","61636","152954","188",";69;23"
"2013-08-29 17_00_17","57743","489624","683",";67;57"
"2013-08-29 17_00_20","50753","440839","119",";99;96"
"2013-08-29 17_00_21","59062","115124","880",";81;87"
"2013-08-29 17_00_23","56410","190716","543",";52;61"
"2013-08-29 17_00_23","56451","382910","982",";69;26"
"2013-08-29 17_00_23","59500","184382","225",";99;1"
"2013-08-29 17_00_28","56354","572185","494",";69;48"
"2013-08-29 17_00_31","50359","148488","277",";97;88"
"2013-08-29 17_00_32","56768","418313","457",";60;58"
"2013-08-29 17_00_35","52186","1413761","1077",";51;65"
"2013-08-29 17_00_35","53523","288310","756",";69;76"
"2013-08-29 17_00_36","55957","349905","351",";69;34"
"2013-08-29 17_00_38","53554","1426118","200",";36;9"
"2013-08-29 17_00_43","51318","233824","489",";52;80"
"2013-08-29 17_00_44","57545","390497","520",";52;24"
"2013-08-29 17_00_46","61503","324323","809",";99;45"
"2013-08-29 17_00_49","53902","557071","627",";81;73"
"2013-08-29 17_00_49","60118","115906","516",";81;54"
"2013-08-29 17_00_51","61666","89594","468",";67;89"
"2013-08-29 17_00_54","50632","374452","420",";46;11"
"2013-08-29 17_00_55","55315","66408","1086",";99;64"
"2013-08-29 17_00_55","50653","481141","959",";52;96"
"2013-08-29 17_00_55","59095","282543","358",";49;41"
"2013-08-29 17_00_59","54837","82977","966",";46;79"
"2013-08-29 17_01_00","55691","533866","942",";49;57"
"2013-08-29 17_01_03","59733","197876","791",";49;23"
"2013-08-29 17_01_04","56510","229539","255",";99;61"
"2013-08-29 17_01_05","57057","438191","1058",";99;26"
"2013-08-29 17_01_07","61525","155828","306",";52;87"
"2013-08-29 17_01_07","55333","211219","950",";46;1"
"2013-08-29 17_01_09","62976","63174","180",";52;21"
"2013-08-29 17_01_10","53550","183473","536",";67;88"
"2013-08-29 17_01_10","56860","610710","605",";52;48"
"2013-08-29 17_01_11","50997","1443457","585",";67;65"
"2013-08-29 17_01_13","53783","464585","916",";81;58"
"2013-08-29 17_01_14","53672","324331","502",";67;76"
"2013-08-29 17_01_17","56106","370681","365",";67;34"
"2013-08-29 17_01_19","47251","262505","525",";46;80"
"2013-08-29 17_01_21","59485","1467848","410",";68;9"
"2013-08-29 17_01_27","57188","436585","622",";67;24"
"2013-08-29 17_01_30","56465","71072","683",";99;73"
"2013-08-29 17_01_30","47105","1465330","789",";97;96"
"2013-08-29 17_01_32","60897","379527","307",";69;45"
"2013-08-29 17_01_34","54799","424787","1068",";99;11"
"2013-08-29 17_01_35","54858","108876","174",";67;64"
"2013-08-29 17_01_36","58514","155077","643",";46;54"
"2013-08-29 17_01_38","61517","138297","360",";69;89"
"2013-08-29 17_01_42","63899","64091","351",";52;38"
"2013-08-29 17_01_42","60998","330314","425",";69;41"
"2013-08-29 17_01_42","58904","129022","369",";52;79"
"2013-08-29 17_01_42","55637","570402","541",";81;57"
"2013-08-29 17_01_45","54001","279289","280",";49;61"
"2013-08-29 17_01_46","54494","473072","294",";81;26"
"2013-08-29 17_01_47","54095","1489579","841",";16;65"
"2013-08-29 17_01_48","51498","216004","219",";49;88"
"2013-08-29 17_01_50","59679","243482","1070",";81;23"
"2013-08-29 17_01_51","58894","263541","1033",";69;1"
"2013-08-29 17_01_51","56960","650496","499",";99;48"
"2013-08-29 17_01_53","54029","356958","407",";52;76"
"2013-08-29 17_01_53","61019","203496","974",";69;87"
"2013-08-29 17_01_54","52179","514823","558",";46;58"
"2013-08-29 17_01_55","50961","309877","273",";67;80"
"2013-08-29 17_01_57","60567","108101","244",";49;21"
"2013-08-29 17_01_58","54054","422002","161",";49;34"
"2013-08-29 17_02_04","53554","1511916","137",";36;9"
"2013-08-29 17_02_05","47105","1500343","111",";97;96"
"2013-08-29 17_02_09","57188","477865","158",";67;24"
"2013-08-29 17_02_11","52817","114258","268",";97;73"
"2013-08-29 17_02_13","51151","72635","966",";97;11"
"2013-08-29 17_02_14","52806","151677","904",";49;64"
"2013-08-29 17_02_18","61503","87747","627",";99;45"
"2013-08-29 17_02_23","48891","1520401","130",";81;65"
"2013-08-29 17_02_23","59033","196534","138",";97;54"
"2013-08-29 17_02_24","57956","180208","1080",";46;89"
"2013-08-29 17_02_25","58100","639080","565",";52;57"
"2013-08-29 17_02_26","53947","326097","195",";81;61"
"2013-08-29 17_02_26","54837","169848","152",";46;79"
"2013-08-29 17_02_27","49840","249475","1047",";46;88"
"2013-08-29 17_02_28","62026","365158","910",";60;41"
"2013-08-29 17_02_28","56451","507677","843",";69;26"
"2013-08-29 17_02_30","61490","114013","1077",";49;38"
"2013-08-29 17_02_31","50961","345412","810",";67;80"
"2013-08-29 17_02_31","51620","409385","618",";49;76"
"2013-08-29 17_02_33","57382","686829","579",";60;48"
"2013-08-29 17_02_35","56346","542451","485",";99;58"
"2013-08-29 17_02_35","59922","311287","267",";60;1"
"2013-08-29 17_02_36","58075","283735","1078",";46;23"
"2013-08-29 17_02_39","57458","240216","190",";46;87"
"2013-08-29 17_02_39","52396","455897","970",";46;34"
"2013-08-29 17_02_41","48190","67539","307",";81;96"
"2013-08-29 17_02_47","59485","1553621","522",";68;9"
"2013-08-29 17_02_51","53997","80019","683",";97;24"
"2013-08-29 17_02_52","56365","160727","415",";52;73"
"2013-08-29 17_02_52","54193","116452","420",";69;11"
"2013-08-29 17_02_54","52752","191152","115",";81;64"
"2013-08-29 17_02_59","48945","1557862","764",";49;65"
"2013-08-29 17_03_04","61925","131297","468",";60;45"
"2013-08-29 17_03_05","50359","285415","272",";97;88"
"2013-08-29 17_03_07","50812","68452","244",";69;80"
"2013-08-29 17_03_07","55904","357584","704",";69;61"
"2013-08-29 17_03_08","55637","655778","340",";81;57"
"2013-08-29 17_03_10","51566","450500","1069",";81;76"
"2013-08-29 17_03_11","60172","253784","864",";49;54"
"2013-08-29 17_03_11","62023","218146","887",";52;89"
"2013-08-29 17_03_14","59041","418930","587",";81;41"
"2013-08-29 17_03_14","54397","81595","499",";81;48"
"2013-08-29 17_03_16","55740","584793","196",";69;58"
"2013-08-29 17_03_16","48244","101165","1068",";49;96"
"2013-08-29 17_03_19","59832","154002","489",";46;38"
"2013-08-29 17_03_19","55852","341280","428",";97;1"
"2013-08-29 17_03_20","54000","502265","515",";81;34"
"2013-08-29 17_03_23","62142","325947","107",";52;23"
"2013-08-29 17_03_25","57977","283809","938",";97;87"
"2013-08-29 17_03_26","54548","58692","195",";49;26"
"2013-08-29 17_03_30","53554","1597710","189",";36;9"
"2013-08-29 17_03_31","52236","147081","791",";81;11"
"2013-08-29 17_03_33","52298","191551","119",";46;73"
"2013-08-29 17_03_33","53478","125185","622",";46;24"
"2013-08-29 17_03_34","54709","233303","205",";69;64"
"2013-08-29 17_03_35","51932","1596701","454",";55;65"
"2013-08-29 17_03_43","51418","92287","158",";99;80"
"2013-08-29 17_03_44","51444","343316","652",";81;88"
"2013-08-29 17_03_48","54001","401242","547",";49;61"
"2013-08-29 17_03_48","53523","480462","921",";69;76"
"2013-08-29 17_03_50","60897","182523","809",";69;45"
"2013-08-29 17_03_51","55637","698473","139",";81;57"
"2013-08-29 17_03_51","47105","139746","789",";97;96"
"2013-08-29 17_03_53","54837","64172","522",";46;79"
"2013-08-29 17_03_56","54451","120621","558",";49;48"
"2013-08-29 17_03_57","53837","632479","835",";49;58"
"2013-08-29 17_03_57","61666","269387","1081",";67;89"
"2013-08-29 17_03_58","60118","287358","606",";81;54"
"2013-08-29 17_04_00","57437","476841","1017",";46;41"
"2013-08-29 17_04_01","56106","534551","179",";67;34"
"2013-08-29 17_04_03","59500","403283","283",";99;1"
"2013-08-29 17_04_07","63899","207172","200",";52;38"
"2013-08-29 17_04_07","52890","101694","1080",";46;26"
"2013-08-29 17_04_10","61785","379791","151",";67;23"
"2013-08-29 17_04_11","51876","1620355","108",";60;65"
"2013-08-29 17_04_11","52290","182568","306",";49;11"
"2013-08-29 17_04_11","59116","334088","399",";49;87"
"2013-08-29 17_04_13","59485","1639415","262",";68;9"
"2013-08-29 17_04_14","53956","244557","870",";49;73"
"2013-08-29 17_04_14","51667","261182","913",";97;64"
"2013-08-29 17_04_15","53997","82916","683",";97;24"
"2013-08-29 17_04_18","50961","138813","161",";67;80"
"2013-08-29 17_04_22","53907","360917","795",";52;88"
"2013-08-29 17_04_27","46586","163740","351",";46;96"
"2013-08-29 17_04_27","53672","516562","206",";67;76"
"2013-08-29 17_04_29","56410","433771","480",";52;61"
"2013-08-29 17_04_33","54033","81863","1069",";46;57"
"2013-08-29 17_04_36","61503","225235","516",";99;45"
"2013-08-29 17_04_37","54397","163340","407",";81;48"
"2013-08-29 17_04_37","53783","668479","199",";81;58"
"2013-08-29 17_04_41","55356","65098","205",";97;79"
"2013-08-29 17_04_43","54054","585871","327",";49;34"
"2013-08-29 17_04_44","61517","324371","655",";69;89"
"2013-08-29 17_04_45","58514","342878","792",";46;54"
"2013-08-29 17_04_46","61504","508310","445",";52;41"
"2013-08-29 17_04_47","54364","1655661","443",";93;65"
"2013-08-29 17_04_47","55333","429928","868",";46;1"
"2013-08-29 17_04_49","57479","131292","1078",";60;26"
"2013-08-29 17_04_50","54342","219467","180",";67;11"
"2013-08-29 17_04_54","51148","316914","629",";46;64"
"2013-08-29 17_04_54","48909","178077","273",";49;80"
"2013-08-29 17_04_55","53902","270451","543",";81;73"
"2013-08-29 17_04_56","61490","258565","756",";49;38"
"2013-08-29 17_04_56","53554","1683501","164",";36;9"
"2013-08-29 17_04_56","61636","432530","1011",";69;23"
"2013-08-29 17_04_57","59062","372942","509",";81;87"
"2013-08-29 17_04_58","53478","117614","764",";46;24"
"2013-08-29 17_05_01","53401","410165","243",";69;88"
"2013-08-29 17_05_02","50653","204318","643",";52;96"
"2013-08-29 17_05_06","51566","566059","591",";81;76"
"2013-08-29 17_05_10","53947","489840","421",";81;61"
"2013-08-29 17_05_16","57743","118873","196",";67;57"
"2013-08-29 17_05_18","56768","704284","731",";60;58"
"2013-08-29 17_05_19","54397","204797","974",";81;48"
"2013-08-29 17_05_23","50997","1695380","406",";67;65"
"2013-08-29 17_05_24","56563","80752","179",";99;34"
"2013-08-29 17_05_24","58547","110102","119",";67;79"
"2013-08-29 17_05_26","57336","66525","161",";46;45"
"2013-08-29 17_05_29","50632","263339","1058",";46;11"
"2013-08-29 17_05_30","51318","204590","137",";52;80"
"2013-08-29 17_05_31","56451","181533","910",";69;26"
"2013-08-29 17_05_31","59560","359759","890",";81;89"
"2013-08-29 17_05_31","59922","486728","102",";60;1"
"2013-08-29 17_05_32","59095","558115","1061",";49;41"
"2013-08-29 17_05_32","59033","377052","216",";97;54"
