time_block,EXPECTED_TIME_TO_SERVE_COMPOSITION,REAL_TIME_TO_SERVE_COMPOSITION,CLIENT_AGENT,SERVICES_ENGAGED
"2013-08-22 14_29_05","7030","14186","88",";3;9"
"2013-08-22 14_29_06","8416","8142","34",";3;6"
"2013-08-22 14_29_06","9877","10489","97",";7;1"
"2013-08-22 14_29_06","6458","12089","11",";3;2"
"2013-08-22 14_29_06","7490","14102","42",";7;9"
"2013-08-22 14_29_06","8416","8714","77",";3;6"
"2013-08-22 14_29_06","9877","10915","29",";7;1"
"2013-08-22 14_29_06","8317","8608","91",";3;9"
"2013-08-22 14_29_06","6558","13264","84",";8;2"
"2013-08-22 14_29_07","8416","8940","73",";3;6"
"2013-08-22 14_29_07","9877","11171","107",";7;1"
"2013-08-22 14_29_07","8317","9020","49",";3;9"
"2013-08-22 14_29_07","6458","13263","105",";3;2"
"2013-08-22 14_29_07","9437","11497","106",";7;1"
"2013-08-22 14_29_07","7866","9389","92",";3;6"
"2013-08-22 14_29_07","7490","8161","56",";7;9"
"2013-08-22 14_29_08","6558","14352","51",";8;2"
"2013-08-22 14_29_08","9437","11989","79",";7;1"
"2013-08-22 14_29_08","7061","8556","63",";7;9"
"2013-08-22 14_29_08","7866","9707","26",";3;6"
"2013-08-22 14_29_08","9437","12356","89",";7;1"
"2013-08-22 14_29_08","6458","14416","18",";3;2"
"2013-08-22 14_29_08","7061","8868","62",";7;9"
"2013-08-22 14_29_09","7866","10198","87",";3;6"
"2013-08-22 14_29_09","8997","12589","67",";7;1"
"2013-08-22 14_29_09","7030","14697","27",";3;2"
"2013-08-22 14_29_09","7490","9156","19",";7;9"
"2013-08-22 14_29_09","7347","10298","80",";7;6"
"2013-08-22 14_29_09","8626","12581","53",";8;1"
"2013-08-22 14_29_09","7490","9655","55",";7;9"
"2013-08-22 14_29_09","7030","15252","65",";3;2"
"2013-08-22 14_29_10","7866","11323","78",";3;6"
"2013-08-22 14_29_10","8997","13589","68",";7;1"
"2013-08-22 14_29_10","7490","10006","101",";7;9"
"2013-08-22 14_29_10","7602","15763","39",";3;2"
"2013-08-22 14_29_10","8626","13565","37",";8;1"
"2013-08-22 14_29_10","7347","11323","57",";7;6"
"2013-08-22 14_29_10","7130","9985","66",";8;9"
"2013-08-22 14_29_11","7602","16316","16",";3;2"
"2013-08-22 14_29_11","8997","14402","100",";7;1"
"2013-08-22 14_29_11","7490","10782","44",";7;9"
"2013-08-22 14_29_11","7316","12382","41",";3;6"
"2013-08-22 14_29_11","8966","14056","50",";3;1"
"2013-08-22 14_29_11","8746","16573","45",";3;2"
"2013-08-22 14_29_11","6601","10581","104",";3;9"
"2013-08-22 14_29_12","7347","12323","72",";7;6"
"2013-08-22 14_29_12","8997","15271","60",";7;1"
"2013-08-22 14_29_12","8746","17097","99",";3;2"
"2013-08-22 14_29_12","7490","11694","83",";7;9"
"2013-08-22 14_29_12","7316","13414","24",";3;6"
"2013-08-22 14_29_12","8626","15481","75",";8;1"
"2013-08-22 14_29_12","7130","11668","12",";8;9"
"2013-08-22 14_29_12","8746","17651","36",";3;2"
"2013-08-22 14_29_13","10097","9988","38",";7;6"
"2013-08-22 14_29_13","9066","15656","81",";8;1"
"2013-08-22 14_29_13","6601","11877","82",";3;9"
"2013-08-22 14_29_13","9890","18115","30",";3;2"
"2013-08-22 14_29_13","9877","10001","94",";7;1"
"2013-08-22 14_29_13","10097","10527","61",";7;6"
"2013-08-22 14_29_13","7061","13058","109",";7;9"
"2013-08-22 14_29_14","8205","7316","33",";7;2"
"2013-08-22 14_29_14","9437","10082","90",";7;1"
"2013-08-22 14_29_14","7130","13161","76",";8;9"
"2013-08-22 14_29_14","10097","11102","85",";7;6"
"2013-08-22 14_29_14","8205","7897","70",";7;2"
"2013-08-22 14_29_14","9437","10563","14",";7;1"
"2013-08-22 14_29_14","7030","13160","52",";3;9"
"2013-08-22 14_29_15","10097","11388","102",";7;6"
"2013-08-22 14_29_15","9437","10972","98",";7;1"
"2013-08-22 14_29_15","8174","8778","54",";3;2"
"2013-08-22 14_29_15","7030","13593","17",";3;9"
"2013-08-22 14_29_15","9547","11788","43",";7;6"
"2013-08-22 14_29_15","9066","10973","25",";8;1"
"2013-08-22 14_29_15","7030","14081","32",";3;9"
"2013-08-22 14_29_15","7633","8701","71",";7;2"
"2013-08-22 14_29_16","9547","12298","48",";7;6"
"2013-08-22 14_29_16","8526","11056","58",";3;1"
"2013-08-22 14_29_16","7459","14294","103",";3;9"
"2013-08-22 14_29_16","8174","9852","47",";3;2"
"2013-08-22 14_29_16","8526","11397","64",";3;1"
"2013-08-22 14_29_16","9066","12023","20",";8;6"
"2013-08-22 14_29_16","7888","14685","108",";3;9"
"2013-08-22 14_29_17","7633","9899","95",";7;2"
"2013-08-22 14_29_17","9066","12402","69",";8;1"
"2013-08-22 14_29_17","7459","15085","13",";3;9"
"2013-08-22 14_29_17","8997","12981","40",";7;6"
"2013-08-22 14_29_17","7633","10481","88",";7;2"
"2013-08-22 14_29_17","8526","12363","22",";3;1"
"2013-08-22 14_29_17","7888","15486","59",";3;9"
"2013-08-22 14_29_18","8966","8789","92",";3;6"
"2013-08-22 14_29_18","9066","13250","28",";8;1"
"2013-08-22 14_29_18","7633","10915","34",";7;2"
"2013-08-22 14_29_18","8746","15761","74",";3;9"
"2013-08-22 14_29_18","8966","9324","106",";3;6"
"2013-08-22 14_29_18","8526","13098","46",";3;1"
"2013-08-22 14_29_18","8746","16176","15",";3;9"
"2013-08-22 14_29_18","7633","11288","97",";7;2"
"2013-08-22 14_29_19","8966","9882","56",";3;6"
"2013-08-22 14_29_19","8526","13581","31",";3;1"
"2013-08-22 14_29_19","8746","16568","35",";3;9"
"2013-08-22 14_29_19","7061","11789","11",";7;2"
"2013-08-22 14_29_19","8526","13901","86",";3;1"
"2013-08-22 14_29_19","8966","10177","51",";3;6"
"2013-08-22 14_29_19","10033","16877","93",";3;9"
"2013-08-22 14_29_20","7061","12298","42",";7;2"
"2013-08-22 14_29_20","8526","14289","110",";3;1"
"2013-08-22 14_29_20","8777","9055","55",";7;9"
"2013-08-22 14_29_20","8966","10715","79",";3;6"
"2013-08-22 14_29_20","6558","12401","91",";8;2"
"2013-08-22 14_29_20","8086","14581","96",";3;1"
"2013-08-22 14_29_20","8777","9458","65",";7;9"
"2013-08-22 14_29_21","8416","11176","63",";3;6"
"2013-08-22 14_29_21","8086","15051","21",";3;1"
"2013-08-22 14_29_21","7061","13289","77",";7;2"
"2013-08-22 14_29_21","8777","9701","78",";7;9"
"2013-08-22 14_29_21","8416","11705","26",";3;6"
"2013-08-22 14_29_21","8526","15397","23",";3;1"
"2013-08-22 14_29_21","8777","10193","68",";7;9"
"2013-08-22 14_29_21","6558","13563","84",";8;2"
"2013-08-22 14_29_22","8416","11981","89",";3;6"
"2013-08-22 14_29_22","8117","7851","36",";7;1"
"2013-08-22 14_29_22","7988","10101","57",";8;9"
"2013-08-22 14_29_22","7061","14317","29",";7;2"
"2013-08-22 14_29_22","8186","8463","12",";8;1"
"2013-08-22 14_29_22","7897","12114","67",";7;6"
"2013-08-22 14_29_22","8348","11008","101",";7;9"
"2013-08-22 14_29_23","8174","14316","49",";3;2"
"2013-08-22 14_29_23","8117","8663","38",";7;1"
"2013-08-22 14_29_23","7988","11085","66",";8;9"
"2013-08-22 14_29_23","8416","13141","18",";3;6"
"2013-08-22 14_29_23","8526","9689","24",";3;1"
"2013-08-22 14_29_23","7061","15115","73",";7;2"
"2013-08-22 14_29_23","8348","11868","39",";7;9"
"2013-08-22 14_29_24","7897","13177","19",";7;6"
"2013-08-22 14_29_24","7677","9554","81",";7;1"
"2013-08-22 14_29_24","7702","15672","107",";8;2"
"2013-08-22 14_29_24","7459","11606","100",";3;9"
"2013-08-22 14_29_24","8416","14288","62",";3;6"
"2013-08-22 14_29_24","8086","10581","75",";3;1"
"2013-08-22 14_29_24","8348","12667","37",";7;9"
"2013-08-22 14_29_24","8746","15962","105",";3;2"
"2013-08-22 14_29_25","7897","14323","27",";7;6"
"2013-08-22 14_29_25","7677","10473","82",";7;1"
"2013-08-22 14_29_25","7988","12721","16",";8;9"
"2013-08-22 14_29_25","9318","8563","43",";3;2"
"2013-08-22 14_29_25","7677","10716","30",";7;1"
"2013-08-22 14_29_25","7866","15297","87",";3;6"
"2013-08-22 14_29_25","7459","13082","44",";3;9"
"2013-08-22 14_29_26","9318","8973","25",";3;2"
"2013-08-22 14_29_26","7237","11002","94",";7;1"
"2013-08-22 14_29_26","7459","13561","41",";3;9"
"2013-08-22 14_29_26","8447","15297","80",";7;6"
"2013-08-22 14_29_26","7237","11501","61",";7;1"
"2013-08-22 14_29_26","9318","9478","32",";3;2"
"2013-08-22 14_29_26","7459","13677","45",";3;9"
"2013-08-22 14_29_27","8447","15806","53",";7;6"
"2013-08-22 14_29_27","7237","11951","109",";7;1"
"2013-08-22 14_29_27","8746","9901","71",";3;2"
"2013-08-22 14_29_27","7459","14160","50",";3;9"
"2013-08-22 14_29_27","8516","7877","28",";8;6"
"2013-08-22 14_29_27","7237","12252","33",";7;1"
"2013-08-22 14_29_27","7030","14616","104",";3;9"
"2013-08-22 14_29_27","8746","10272","48",";3;2"
"2013-08-22 14_29_28","8516","8382","74",";8;6"
"2013-08-22 14_29_28","6797","12580","90",";7;1"
"2013-08-22 14_29_28","7459","14900","72",";3;9"
"2013-08-22 14_29_28","8746","10855","58",";3;2"
"2013-08-22 14_29_28","7306","12562","14",";8;1"
"2013-08-22 14_29_28","7866","8523","46",";3;6"
"2013-08-22 14_29_28","7888","15178","60",";3;9"
"2013-08-22 14_29_29","8205","10898","20",";7;2"
"2013-08-22 14_29_29","8086","12865","102",";3;1"
"2013-08-22 14_29_29","7888","15593","83",";3;9"
"2013-08-22 14_29_29","8447","9987","92",";7;6"
"2013-08-22 14_29_29","8746","11989","103",";3;2"
"2013-08-22 14_29_29","6797","13956","76",";7;1"
"2013-08-22 14_29_29","7888","16001","99",";3;9"
"2013-08-22 14_29_30","8516","10141","34",";8;6"
"2013-08-22 14_29_30","6797","14377","85",";7;1"
"2013-08-22 14_29_30","8205","12097","64",";7;2"
"2013-08-22 14_29_30","8348","8186","96",";7;9"
"2013-08-22 14_29_30","7866","10298","15",";3;6"
"2013-08-22 14_29_30","7746","14498","70",";8;1"
"2013-08-22 14_29_30","7919","8606","91",";7;9"
"2013-08-22 14_29_30","8174","12950","47",";3;2"
"2013-08-22 14_29_31","7866","10814","97",";3;6"
"2013-08-22 14_29_31","8966","14573","98",";3;1"
"2013-08-22 14_29_31","7919","9056","65",";7;9"
"2013-08-22 14_29_31","8205","13281","108",";7;2"
"2013-08-22 14_29_31","8966","14988","17",";3;1"
"2013-08-22 14_29_31","7966","11723","106",";8;6"
"2013-08-22 14_29_31","7919","9457","63",";7;9"
"2013-08-22 14_29_32","7633","13497","95",";7;2"
"2013-08-22 14_29_32","7746","15956","52",";8;1"
"2013-08-22 14_29_32","7919","9655","21",";7;9"
"2013-08-22 14_29_32","7316","11782","56",";3;6"
"2013-08-22 14_29_32","7633","14000","69",";7;2"
"2013-08-22 14_29_32","8966","15977","54",";3;1"
"2013-08-22 14_29_32","7490","10093","77",";7;9"
"2013-08-22 14_29_33","7316","12307","31",";3;6"
"2013-08-22 14_29_33","8086","8088","24",";3;1"
"2013-08-22 14_29_33","7633","14580","13",";7;2"
"2013-08-22 14_29_33","7130","10094","68",";8;9"
"2013-08-22 14_29_33","7316","12788","35",";3;6"
"2013-08-22 14_29_33","7677","8056","81",";7;1"
"2013-08-22 14_29_33","7490","11001","78",";7;9"
"2013-08-22 14_29_33","7633","15156","40",";7;2"
"2013-08-22 14_29_34","7316","13214","11",";3;6"
"2013-08-22 14_29_34","8086","9015","73",";3;1"
"2013-08-22 14_29_34","7490","11285","26",";7;9"
"2013-08-22 14_29_34","8205","15380","88",";7;2"
"2013-08-22 14_29_34","7677","8972","107",";7;1"
"2013-08-22 14_29_34","6766","13577","51",";3;6"
"2013-08-22 14_29_34","7130","11473","84",";8;9"
"2013-08-22 14_29_35","8205","15964","22",";7;2"
"2013-08-22 14_29_35","8086","9963","39",";3;1"
"2013-08-22 14_29_35","7061","12102","23",";7;9"
"2013-08-22 14_29_35","7347","13577","55",";7;6"
"2013-08-22 14_29_35","7677","9901","100",";7;1"
"2013-08-22 14_29_35","8777","16480","59",";7;2"
"2013-08-22 14_29_35","7130","12261","89",";8;9"
"2013-08-22 14_29_36","6766","14728","86",";3;6"
"2013-08-22 14_29_36","8086","10852","19",";3;1"
"2013-08-22 14_29_36","8746","8176","32",";3;2"
"2013-08-22 14_29_36","7030","12321","29",";3;9"
"2013-08-22 14_29_36","7347","14714","79",";7;6"
"2013-08-22 14_29_36","7677","10763","62",";7;1"
"2013-08-22 14_29_36","7130","13156","36",";8;9"
"2013-08-22 14_29_36","8746","8701","61",";3;2"
"2013-08-22 14_29_37","6766","15898","93",";3;6"
"2013-08-22 14_29_37","7237","11081","75",";7;1"
"2013-08-22 14_29_37","7459","13167","12",";3;9"
"2013-08-22 14_29_37","8746","9273","45",";3;2"
"2013-08-22 14_29_37","7237","11462","37",";7;1"
"2013-08-22 14_29_37","7316","16123","42",";3;6"
"2013-08-22 14_29_37","7459","13593","67",";3;9"
"2013-08-22 14_29_38","8746","9681","53",";3;2"
"2013-08-22 14_29_38","7237","11863","105",";7;1"
"2013-08-22 14_29_38","7130","14501","57",";8;9"
"2013-08-22 14_29_38","7316","16714","110",";3;6"
"2013-08-22 14_29_38","6797","12097","27",";7;1"
"2013-08-22 14_29_38","8746","10050","109",";3;2"
"2013-08-22 14_29_38","7459","14508","101",";3;9"
"2013-08-22 14_29_39","8516","8188","92",";8;6"
"2013-08-22 14_29_39","6797","12573","82",";7;1"
"2013-08-22 14_29_39","8205","10015","33",";7;2"
"2013-08-22 14_29_39","7888","14721","49",";3;9"
"2013-08-22 14_29_39","8516","8414","103",";8;6"
"2013-08-22 14_29_39","6426","12516","30",";8;1"
"2013-08-22 14_29_39","8317","15168","38",";3;9"
"2013-08-22 14_29_39","8174","11156","50",";3;2"
"2013-08-22 14_29_40","8416","8823","99",";3;6"
"2013-08-22 14_29_40","6797","13415","16",";7;1"
"2013-08-22 14_29_40","7888","15586","66",";3;9"
"2013-08-22 14_29_40","7633","11178","104",";7;2"
"2013-08-22 14_29_40","6866","13478","44",";8;1"
"2013-08-22 14_29_40","8516","9581","76",";8;6"
"2013-08-22 14_29_40","7888","16021","18",";3;9"
"2013-08-22 14_29_41","8174","12301","71",";3;2"
"2013-08-22 14_29_41","6797","14262","43",";7;1"
"2013-08-22 14_29_41","8348","8194","17",";7;9"
"2013-08-22 14_29_41","7866","9942","34",";3;6"
"2013-08-22 14_29_41","8526","13868","94",";3;1"
"2013-08-22 14_29_41","7633","12373","48",";7;2"
"2013-08-22 14_29_41","7919","8601","106",";7;9"
"2013-08-22 14_29_42","7866","10301","85",";3;6"
"2013-08-22 14_29_42","6866","14973","87",";8;1"
"2013-08-22 14_29_42","8174","13353","28",";3;2"
"2013-08-22 14_29_42","7919","9056","63",";7;9"
"2013-08-22 14_29_42","7866","10806","96",";3;6"
"2013-08-22 14_29_42","8526","14870","41",";3;1"
"2013-08-22 14_29_42","8317","9885","108",";3;9"
"2013-08-22 14_29_42","7633","13356","74",";7;2"
"2013-08-22 14_29_43","7866","11322","64",";3;6"
"2013-08-22 14_29_43","8186","15672","25",";8;1"
"2013-08-22 14_29_43","7919","9701","95",";7;9"
"2013-08-22 14_29_43","7633","13880","90",";7;2"
"2013-08-22 14_29_43","8966","15773","80",";3;1"
"2013-08-22 14_29_43","7316","11699","15",";3;6"
"2013-08-22 14_29_43","7919","10161","52",";7;9"
"2013-08-22 14_29_44","7633","14297","72",";7;2"
"2013-08-22 14_29_44","8526","8589","11",";3;1"
"2013-08-22 14_29_44","7490","10561","56",";7;9"
"2013-08-22 14_29_44","7316","12123","70",";3;6"
"2013-08-22 14_29_44","7061","14756","58",";7;2"
"2013-08-22 14_29_44","8526","9016","73",";3;1"
"2013-08-22 14_29_44","7490","11056","21",";7;9"
"2013-08-22 14_29_45","7316","12627","91",";3;6"
"2013-08-22 14_29_45","8526","9280","88",";3;1"
"2013-08-22 14_29_45","7633","15163","14",";7;2"
"2013-08-22 14_29_45","7490","11183","54",";7;9"
"2013-08-22 14_29_45","7316","13174","47",";3;6"
"2013-08-22 14_29_45","8086","9572","107",";3;1"
"2013-08-22 14_29_45","7130","11193","24",";8;9"
"2013-08-22 14_29_45","7633","15697","46",";7;2"
"2013-08-22 14_29_46","7316","13514","97",";3;6"
"2013-08-22 14_29_46","8086","10051","51",";3;1"
"2013-08-22 14_29_46","7061","12107","69",";7;9"
"2013-08-22 14_29_46","8205","16272","60",";7;2"
"2013-08-22 14_29_46","7677","9951","55",";7;1"
"2013-08-22 14_29_46","7316","14098","98",";3;6"
"2013-08-22 14_29_46","7061","12594","77",";7;9"
"2013-08-22 14_29_47","8205","16497","20",";7;2"
"2013-08-22 14_29_47","8086","10962","84",";3;1"
"2013-08-22 14_29_47","6701","12592","68",";8;9"
"2013-08-22 14_29_47","7316","14575","65",";3;6"
"2013-08-22 14_29_47","7677","10898","23",";7;1"
"2013-08-22 14_29_47","8777","17063","102",";7;2"
"2013-08-22 14_29_47","7459","12660","81",";3;9"
"2013-08-22 14_29_48","9516","9190","12",";3;6"
"2013-08-22 14_29_48","8086","11662","22",";3;1"
"2013-08-22 14_29_48","8777","17589","83",";7;2"
"2013-08-22 14_29_48","7061","13885","31",";7;9"
"2013-08-22 14_29_48","9516","9597","45",";3;6"
"2013-08-22 14_29_48","7237","11580","59",";7;1"
"2013-08-22 14_29_48","6701","14085","13",";8;9"
"2013-08-22 14_29_48","8777","8116","49",";7;2"
"2013-08-22 14_29_49","8966","9988","37",";3;6"
"2013-08-22 14_29_49","7646","12563","39",";3;1"
"2013-08-22 14_29_49","7459","14000","78",";3;9"
"2013-08-22 14_29_49","8777","8717","33",";7;2"
"2013-08-22 14_29_49","7237","12501","100",";7;1"
"2013-08-22 14_29_49","8966","10523","42",";3;6"
"2013-08-22 14_29_49","7888","14461","40",";3;9"
"2013-08-22 14_29_50","8777","9089","103",";7;2"
"2013-08-22 14_29_50","7237","12956","89",";7;1"
"2013-08-22 14_29_50","7130","15368","35",";8;9"
"2013-08-22 14_29_50","8966","11114","67",";3;6"
"2013-08-22 14_29_50","7677","13301","86",";7;1"
"2013-08-22 14_29_50","8777","9516","30",";7;2"
"2013-08-22 14_29_50","8317","15084","26",";3;9"
"2013-08-22 14_29_51","8966","11406","53",";3;6"
"2013-08-22 14_29_51","7677","13550","19",";7;1"
"2013-08-22 14_29_51","8777","10062","38",";7;2"
"2013-08-22 14_29_51","8317","8177","48",";3;9"
"2013-08-22 14_29_51","8966","11888","105",";3;6"
"2013-08-22 14_29_51","7677","13978","32",";7;1"
"2013-08-22 14_29_51","7888","8607","94",";3;9"
"2013-08-22 14_29_51","8205","10555","50",";7;2"
"2013-08-22 14_29_52","8416","12323","57",";3;6"
"2013-08-22 14_29_52","7677","14416","29",";7;1"
"2013-08-22 14_29_52","7888","9001","106",";3;9"
"2013-08-22 14_29_52","8205","10898","99",";7;2"
"2013-08-22 14_29_52","8186","14451","36",";8;1"
"2013-08-22 14_29_52","8416","12914","110",";3;6"
"2013-08-22 14_29_52","7888","9382","85",";3;9"
"2013-08-22 14_29_53","8205","11415","16",";7;2"
"2013-08-22 14_29_53","8117","15188","79",";7;1"
"2013-08-22 14_29_53","7888","9677","87",";3;9"
"2013-08-22 14_29_53","8416","13176","109",";3;6"
"2013-08-22 14_29_53","9506","15072","75",";8;1"
"2013-08-22 14_29_53","7702","11415","18",";8;2"
"2013-08-22 14_29_53","7559","9661","41",";8;9"
"2013-08-22 14_29_54","8997","13298","82",";7;6"
"2013-08-22 14_29_54","8117","16063","62",";7;1"
"2013-08-22 14_29_54","8205","12580","66",";7;2"
"2013-08-22 14_29_54","7459","10555","63",";3;9"
"2013-08-22 14_29_54","8416","14322","27",";3;6"
"2013-08-22 14_29_54","8997","16300","61",";7;1"
"2013-08-22 14_29_54","7130","10585","108",";8;9"
"2013-08-22 14_29_54","7602","12302","71",";3;2"
"2013-08-22 14_29_55","8416","14828","101",";3;6"
"2013-08-22 14_29_55","9506","16565","93",";8;1"
"2013-08-22 14_29_55","7459","11555","28",";3;9"
"2013-08-22 14_29_55","7633","13577","104",";7;2"
"2013-08-22 14_29_55","9406","9302","91",";3;1"
"2013-08-22 14_29_55","8416","15388","92",";3;6"
"2013-08-22 14_29_55","7061","11201","64",";7;9"
"2013-08-22 14_29_56","7602","13464","43",";3;2"
"2013-08-22 14_29_56","8966","9581","88",";3;1"
"2013-08-22 14_29_56","7459","12286","96",";3;9"
"2013-08-22 14_29_56","8447","7723","20",";7;6"
"2013-08-22 14_29_56","8966","9977","54",";3;1"
"2013-08-22 14_29_56","7633","14577","44",";7;2"
"2013-08-22 14_29_56","7061","12176","25",";7;9"
"2013-08-22 14_29_57","8447","8288","84",";7;6"
"2013-08-22 14_29_57","8966","10462","14",";3;1"
"2013-08-22 14_29_57","8174","14587","17",";3;2"
"2013-08-22 14_29_57","7130","12960","74",";8;9"
"2013-08-22 14_29_57","8447","8814","68",";7;6"
"2013-08-22 14_29_57","6632","13016","95",";7;9"
"2013-08-22 14_29_57","8966","10867","47",";3;1"
"2013-08-22 14_29_57","7633","15756","76",";7;2"
"2013-08-22 14_29_58","7897","9377","65",";7;6"
"2013-08-22 14_29_58","8526","11072","107",";3;1"
"2013-08-22 14_29_58","6632","13385","90",";7;9"
"2013-08-22 14_29_58","8174","15716","34",";3;2"
"2013-08-22 14_29_58","8526","11489","24",";3;1"
"2013-08-22 14_29_58","7897","9589","102",";7;6"
"2013-08-22 14_29_58","7061","13677","80",";7;9"
"2013-08-22 14_29_59","8205","7455","89",";7;2"
"2013-08-22 14_29_59","8186","11400","69",";8;1"
"2013-08-22 14_29_59","7061","14077","15",";7;9"
"2013-08-22 14_29_59","7897","10122","23",";7;6"
"2013-08-22 14_29_59","8526","12297","46",";3;1"
"2013-08-22 14_29_59","8205","7962","35",";7;2"
"2013-08-22 14_29_59","7061","14560","52",";7;9"
"2013-08-22 14_30_00","7416","10288","22",";8;6"
"2013-08-22 14_30_00","8086","12589","97",";3;1"
"2013-08-22 14_30_00","8205","8489","67",";7;2"
"2013-08-22 14_30_00","7490","14701","72",";7;9"
"2013-08-22 14_30_00","7897","11280","81",";7;6"
"2013-08-22 14_30_00","8117","12551","55",";7;1"
"2013-08-22 14_30_00","7490","15193","11",";7;9"
"2013-08-22 14_30_00","8174","9389","103",";3;2"
"2013-08-22 14_30_01","6766","11097","45",";3;6"
"2013-08-22 14_30_01","8086","13551","51",";3;1"
"2013-08-22 14_30_01","9175","15055","21",";3;9"
"2013-08-22 14_30_01","7633","9315","30",";7;2"
"2013-08-22 14_30_01","8117","13489","77",";7;1"
"2013-08-22 14_30_01","7416","12014","83",";8;6"
"2013-08-22 14_30_01","8869","15661","58",";4;9"
"2013-08-22 14_30_02","7633","9902","86",";7;2"
"2013-08-22 14_30_02","8086","14272","60",";3;1"
"2013-08-22 14_30_02","7490","16560","56",";7;9"
"2013-08-22 14_30_02","7347","12992","12",";7;6"
"2013-08-22 14_30_02","8117","14472","98",";7;1"
"2013-08-22 14_30_02","7633","10481","26",";7;2"
"2013-08-22 14_30_02","8869","16621","73",";4;9"
"2013-08-22 14_30_03","6766","12805","59",";3;6"
"2013-08-22 14_30_03","8966","9051","36",";3;1"
"2013-08-22 14_30_03","7633","10880","53",";7;2"
"2013-08-22 14_30_03","7490","17501","70",";7;9"
"2013-08-22 14_30_03","7416","13806","31",";8;6"
"2013-08-22 14_30_03","8966","9489","110",";3;1"
"2013-08-22 14_30_03","7919","7800","27",";7;9"
"2013-08-22 14_30_03","7633","11250","19",";7;2"
